Groups:

Data:
time unit: s, TestP5_audio:audio|AUD_DACDAT, TestP5_audio:audio|AUD_DACLRCK, 
120711, 0, 0, 
120712, 1, 0, 
120713, 1, 0, 
120714, 0, 0, 
120715, 0, 0, 
120716, 1, 0, 
120717, 0, 0, 
120718, 0, 0, 
120719, 0, 0, 
120720, 1, 0, 
120721, 1, 0, 
120722, 1, 0, 
120723, 0, 0, 
120724, 1, 0, 
120725, 0, 0, 
120726, 0, 0, 
120727, 0, 0, 
120728, 0, 0, 
120729, 0, 0, 
120730, 0, 1, 
120731, 0, 1, 
120732, 0, 1, 
120733, 0, 1, 
120734, 0, 1, 
120735, 0, 1, 
120736, 0, 1, 
120737, 0, 1, 
120738, 0, 1, 
120739, 0, 1, 
120740, 0, 1, 
120741, 0, 1, 
120742, 0, 1, 
120743, 0, 1, 
120744, 0, 1, 
120745, 0, 1, 
120746, 0, 1, 
120747, 0, 1, 
120748, 0, 1, 
120749, 0, 1, 
120750, 0, 1, 
120751, 0, 1, 
120752, 0, 1, 
120753, 0, 1, 
120754, 0, 1, 
120755, 0, 1, 
120756, 0, 1, 
120757, 0, 1, 
120758, 0, 1, 
120759, 0, 1, 
120760, 0, 1, 
120761, 0, 1, 
120762, 0, 0, 
120763, 0, 0, 
120764, 0, 0, 
120765, 1, 0, 
120766, 1, 0, 
120767, 0, 0, 
120768, 0, 0, 
120769, 1, 0, 
120770, 0, 0, 
120771, 0, 0, 
120772, 0, 0, 
120773, 1, 0, 
120774, 1, 0, 
120775, 1, 0, 
120776, 0, 0, 
120777, 0, 0, 
120778, 1, 0, 
120779, 1, 0, 
120780, 0, 0, 
120781, 0, 0, 
120782, 1, 0, 
120783, 0, 0, 
120784, 0, 0, 
120785, 0, 0, 
120786, 1, 0, 
120787, 1, 0, 
120788, 1, 0, 
120789, 0, 0, 
120790, 0, 0, 
120791, 0, 0, 
120792, 0, 0, 
120793, 0, 0, 
120794, 0, 1, 
120795, 0, 1, 
120796, 0, 1, 
120797, 0, 1, 
120798, 0, 1, 
120799, 0, 1, 
120800, 0, 1, 
120801, 0, 1, 
120802, 0, 1, 
120803, 0, 1, 
120804, 0, 1, 
120805, 0, 1, 
120806, 0, 1, 
120807, 0, 1, 
120808, 0, 1, 
120809, 0, 1, 
120810, 0, 1, 
120811, 0, 1, 
120812, 0, 1, 
120813, 0, 1, 
120814, 0, 1, 
120815, 0, 1, 
120816, 0, 1, 
120817, 0, 1, 
120818, 0, 1, 
120819, 0, 1, 
120820, 0, 1, 
120821, 0, 1, 
120822, 0, 1, 
120823, 0, 1, 
120824, 0, 1, 
120825, 0, 1, 
120826, 0, 0, 
120827, 0, 0, 
120828, 0, 0, 
120829, 1, 0, 
120830, 1, 0, 
120831, 0, 0, 
120832, 0, 0, 
120833, 0, 0, 
120834, 0, 0, 
120835, 1, 0, 
120836, 0, 0, 
120837, 1, 0, 
120838, 1, 0, 
120839, 0, 0, 
120840, 0, 0, 
120841, 0, 0, 
120842, 1, 0, 
120843, 1, 0, 
120844, 0, 0, 
120845, 1, 0, 
120846, 1, 0, 
120847, 0, 0, 
120848, 0, 0, 
120849, 1, 0, 
120850, 1, 0, 
120851, 0, 0, 
120852, 1, 0, 
120853, 0, 0, 
120854, 0, 0, 
120855, 0, 0, 
120856, 0, 0, 
120857, 0, 0, 
120858, 0, 1, 
120859, 0, 1, 
120860, 0, 1, 
120861, 0, 1, 
120862, 0, 1, 
120863, 0, 1, 
120864, 0, 1, 
120865, 0, 1, 
120866, 0, 1, 
120867, 0, 1, 
120868, 0, 1, 
120869, 0, 1, 
120870, 0, 1, 
120871, 0, 1, 
120872, 0, 1, 
120873, 0, 1, 
120874, 0, 1, 
120875, 0, 1, 
120876, 0, 1, 
120877, 0, 1, 
120878, 0, 1, 
120879, 0, 1, 
120880, 0, 1, 
120881, 0, 1, 
120882, 0, 1, 
120883, 0, 1, 
120884, 0, 1, 
120885, 0, 1, 
120886, 0, 1, 
120887, 0, 1, 
120888, 0, 1, 
120889, 0, 1, 
120890, 0, 0, 
120891, 0, 0, 
120892, 0, 0, 
120893, 1, 0, 
120894, 1, 0, 
120895, 0, 0, 
120896, 0, 0, 
120897, 0, 0, 
120898, 0, 0, 
120899, 0, 0, 
120900, 1, 0, 
120901, 1, 0, 
120902, 0, 0, 
120903, 0, 0, 
120904, 0, 0, 
120905, 0, 0, 
120906, 0, 0, 
120907, 1, 0, 
120908, 1, 0, 
120909, 1, 0, 
120910, 1, 0, 
120911, 1, 0, 
120912, 1, 0, 
120913, 1, 0, 
120914, 1, 0, 
120915, 0, 0, 
120916, 1, 0, 
120917, 0, 0, 
120918, 0, 0, 
120919, 0, 0, 
120920, 0, 0, 
120921, 0, 0, 
120922, 0, 1, 
120923, 0, 1, 
120924, 0, 1, 
120925, 0, 1, 
120926, 0, 1, 
120927, 0, 1, 
120928, 0, 1, 
120929, 0, 1, 
120930, 0, 1, 
120931, 0, 1, 
120932, 0, 1, 
120933, 0, 1, 
120934, 0, 1, 
120935, 0, 1, 
120936, 0, 1, 
120937, 0, 1, 
120938, 0, 1, 
120939, 0, 1, 
120940, 0, 1, 
120941, 0, 1, 
120942, 0, 1, 
120943, 0, 1, 
120944, 0, 1, 
120945, 0, 1, 
120946, 0, 1, 
120947, 0, 1, 
120948, 0, 1, 
120949, 0, 1, 
120950, 0, 1, 
120951, 0, 1, 
120952, 0, 1, 
120953, 0, 1, 
120954, 0, 0, 
120955, 0, 0, 
120956, 0, 0, 
120957, 1, 0, 
120958, 1, 0, 
120959, 0, 0, 
120960, 0, 0, 
120961, 0, 0, 
120962, 1, 0, 
120963, 0, 0, 
120964, 1, 0, 
120965, 1, 0, 
120966, 1, 0, 
120967, 0, 0, 
120968, 0, 0, 
120969, 1, 0, 
120970, 1, 0, 
120971, 0, 0, 
120972, 1, 0, 
120973, 1, 0, 
120974, 1, 0, 
120975, 1, 0, 
120976, 0, 0, 
120977, 1, 0, 
120978, 1, 0, 
120979, 0, 0, 
120980, 1, 0, 
120981, 0, 0, 
120982, 0, 0, 
120983, 0, 0, 
120984, 0, 0, 
120985, 0, 0, 
120986, 0, 1, 
120987, 0, 1, 
120988, 0, 1, 
120989, 0, 1, 
120990, 0, 1, 
120991, 0, 1, 
120992, 0, 1, 
120993, 0, 1, 
120994, 0, 1, 
120995, 0, 1, 
120996, 0, 1, 
120997, 0, 1, 
120998, 0, 1, 
120999, 0, 1, 
121000, 0, 1, 
121001, 0, 1, 
121002, 0, 1, 
121003, 0, 1, 
121004, 0, 1, 
121005, 0, 1, 
121006, 0, 1, 
121007, 0, 1, 
121008, 0, 1, 
121009, 0, 1, 
121010, 0, 1, 
121011, 0, 1, 
121012, 0, 1, 
121013, 0, 1, 
121014, 0, 1, 
121015, 0, 1, 
121016, 0, 1, 
121017, 0, 1, 
121018, 0, 0, 
121019, 0, 0, 
121020, 0, 0, 
121021, 1, 0, 
121022, 1, 0, 
121023, 0, 0, 
121024, 0, 0, 
121025, 1, 0, 
121026, 1, 0, 
121027, 1, 0, 
121028, 0, 0, 
121029, 1, 0, 
121030, 1, 0, 
121031, 1, 0, 
121032, 1, 0, 
121033, 1, 0, 
121034, 1, 0, 
121035, 1, 0, 
121036, 0, 0, 
121037, 1, 0, 
121038, 0, 0, 
121039, 0, 0, 
121040, 1, 0, 
121041, 0, 0, 
121042, 1, 0, 
121043, 1, 0, 
121044, 1, 0, 
121045, 0, 0, 
121046, 0, 0, 
121047, 0, 0, 
121048, 0, 0, 
121049, 0, 0, 
121050, 0, 1, 
121051, 0, 1, 
121052, 0, 1, 
121053, 0, 1, 
121054, 0, 1, 
121055, 0, 1, 
121056, 0, 1, 
121057, 0, 1, 
121058, 0, 1, 
121059, 0, 1, 
121060, 0, 1, 
121061, 0, 1, 
121062, 0, 1, 
121063, 0, 1, 
121064, 0, 1, 
121065, 0, 1, 
121066, 0, 1, 
121067, 0, 1, 
121068, 0, 1, 
121069, 0, 1, 
121070, 0, 1, 
121071, 0, 1, 
121072, 0, 1, 
121073, 0, 1, 
121074, 0, 1, 
121075, 0, 1, 
121076, 0, 1, 
121077, 0, 1, 
121078, 0, 1, 
121079, 0, 1, 
121080, 0, 1, 
121081, 0, 1, 
121082, 0, 0, 
121083, 0, 0, 
121084, 0, 0, 
121085, 1, 0, 
121086, 1, 0, 
121087, 0, 0, 
121088, 1, 0, 
121089, 1, 0, 
121090, 1, 0, 
121091, 1, 0, 
121092, 1, 0, 
121093, 1, 0, 
121094, 1, 0, 
121095, 0, 0, 
121096, 1, 0, 
121097, 1, 0, 
121098, 0, 0, 
121099, 1, 0, 
121100, 1, 0, 
121101, 1, 0, 
121102, 1, 0, 
121103, 1, 0, 
121104, 0, 0, 
121105, 0, 0, 
121106, 1, 0, 
121107, 0, 0, 
121108, 0, 0, 
121109, 0, 0, 
121110, 0, 0, 
121111, 0, 0, 
121112, 0, 0, 
121113, 0, 0, 
121114, 0, 1, 
121115, 0, 1, 
121116, 0, 1, 
121117, 0, 1, 
121118, 0, 1, 
121119, 0, 1, 
121120, 0, 1, 
121121, 0, 1, 
121122, 0, 1, 
121123, 0, 1, 
121124, 0, 1, 
121125, 0, 1, 
121126, 0, 1, 
121127, 0, 1, 
121128, 0, 1, 
121129, 0, 1, 
121130, 0, 1, 
121131, 0, 1, 
121132, 0, 1, 
121133, 0, 1, 
121134, 0, 1, 
121135, 0, 1, 
121136, 0, 1, 
121137, 0, 1, 
121138, 0, 1, 
121139, 0, 1, 
121140, 0, 1, 
121141, 0, 1, 
121142, 0, 1, 
121143, 0, 1, 
121144, 0, 1, 
121145, 0, 1, 
121146, 0, 0, 
121147, 0, 0, 
121148, 0, 0, 
121149, 1, 0, 
121150, 1, 0, 
121151, 1, 0, 
121152, 1, 0, 
121153, 0, 0, 
121154, 0, 0, 
121155, 1, 0, 
121156, 0, 0, 
121157, 1, 0, 
121158, 1, 0, 
121159, 0, 0, 
121160, 0, 0, 
121161, 1, 0, 
121162, 0, 0, 
121163, 0, 0, 
121164, 1, 0, 
121165, 1, 0, 
121166, 1, 0, 
121167, 0, 0, 
121168, 0, 0, 
121169, 0, 0, 
121170, 1, 0, 
121171, 0, 0, 
121172, 1, 0, 
121173, 0, 0, 
121174, 0, 0, 
121175, 0, 0, 
121176, 0, 0, 
121177, 0, 0, 
121178, 0, 1, 
121179, 0, 1, 
121180, 0, 1, 
121181, 0, 1, 
121182, 0, 1, 
121183, 0, 1, 
121184, 0, 1, 
121185, 0, 1, 
121186, 0, 1, 
121187, 0, 1, 
121188, 0, 1, 
121189, 0, 1, 
121190, 0, 1, 
121191, 0, 1, 
121192, 0, 1, 
121193, 0, 1, 
121194, 0, 1, 
121195, 0, 1, 
121196, 0, 1, 
121197, 0, 1, 
121198, 0, 1, 
121199, 0, 1, 
121200, 0, 1, 
121201, 0, 1, 
121202, 0, 1, 
121203, 0, 1, 
121204, 0, 1, 
121205, 0, 1, 
121206, 0, 1, 
121207, 0, 1, 
121208, 0, 1, 
121209, 0, 1, 
121210, 0, 0, 
121211, 0, 0, 
121212, 1, 0, 
121213, 0, 0, 
121214, 0, 0, 
121215, 0, 0, 
121216, 0, 0, 
121217, 1, 0, 
121218, 1, 0, 
121219, 0, 0, 
121220, 1, 0, 
121221, 1, 0, 
121222, 0, 0, 
121223, 0, 0, 
121224, 0, 0, 
121225, 1, 0, 
121226, 0, 0, 
121227, 0, 0, 
121228, 1, 0, 
121229, 1, 0, 
121230, 0, 0, 
121231, 0, 0, 
121232, 0, 0, 
121233, 0, 0, 
121234, 0, 0, 
121235, 1, 0, 
121236, 1, 0, 
121237, 0, 0, 
121238, 0, 0, 
121239, 0, 0, 
121240, 0, 0, 
121241, 0, 0, 
121242, 0, 1, 
121243, 0, 1, 
121244, 0, 1, 
121245, 0, 1, 
121246, 0, 1, 
121247, 0, 1, 
121248, 0, 1, 
121249, 0, 1, 
121250, 0, 1, 
121251, 0, 1, 
121252, 0, 1, 
121253, 0, 1, 
121254, 0, 1, 
121255, 0, 1, 
121256, 0, 1, 
121257, 0, 1, 
121258, 0, 1, 
121259, 0, 1, 
121260, 0, 1, 
121261, 0, 1, 
121262, 0, 1, 
121263, 0, 1, 
121264, 0, 1, 
121265, 0, 1, 
121266, 0, 1, 
121267, 0, 1, 
121268, 0, 1, 
121269, 0, 1, 
121270, 0, 1, 
121271, 0, 1, 
121272, 0, 1, 
121273, 0, 1, 
121274, 0, 0, 
121275, 0, 0, 
121276, 1, 0, 
121277, 0, 0, 
121278, 0, 0, 
121279, 1, 0, 
121280, 0, 0, 
121281, 0, 0, 
121282, 1, 0, 
121283, 1, 0, 
121284, 1, 0, 
121285, 0, 0, 
121286, 1, 0, 
121287, 0, 0, 
121288, 0, 0, 
121289, 1, 0, 
121290, 1, 0, 
121291, 1, 0, 
121292, 1, 0, 
121293, 1, 0, 
121294, 0, 0, 
121295, 0, 0, 
121296, 0, 0, 
121297, 1, 0, 
121298, 0, 0, 
121299, 0, 0, 
121300, 0, 0, 
121301, 0, 0, 
121302, 0, 0, 
121303, 0, 0, 
121304, 0, 0, 
121305, 0, 0, 
121306, 0, 1, 
121307, 0, 1, 
121308, 0, 1, 
121309, 0, 1, 
121310, 0, 1, 
121311, 0, 1, 
121312, 0, 1, 
121313, 0, 1, 
121314, 0, 1, 
121315, 0, 1, 
121316, 0, 1, 
121317, 0, 1, 
121318, 0, 1, 
121319, 0, 1, 
121320, 0, 1, 
121321, 0, 1, 
121322, 0, 1, 
121323, 0, 1, 
121324, 0, 1, 
121325, 0, 1, 
121326, 0, 1, 
121327, 0, 1, 
121328, 0, 1, 
121329, 0, 1, 
121330, 0, 1, 
121331, 0, 1, 
121332, 0, 1, 
121333, 0, 1, 
121334, 0, 1, 
121335, 0, 1, 
121336, 0, 1, 
121337, 0, 1, 
121338, 0, 0, 
121339, 0, 0, 
121340, 1, 0, 
121341, 0, 0, 
121342, 1, 0, 
121343, 0, 0, 
121344, 0, 0, 
121345, 1, 0, 
121346, 0, 0, 
121347, 1, 0, 
121348, 0, 0, 
121349, 1, 0, 
121350, 0, 0, 
121351, 1, 0, 
121352, 1, 0, 
121353, 1, 0, 
121354, 1, 0, 
121355, 1, 0, 
121356, 1, 0, 
121357, 0, 0, 
121358, 1, 0, 
121359, 1, 0, 
121360, 1, 0, 
121361, 0, 0, 
121362, 1, 0, 
121363, 1, 0, 
121364, 0, 0, 
121365, 0, 0, 
121366, 0, 0, 
121367, 0, 0, 
121368, 0, 0, 
121369, 0, 0, 
121370, 0, 1, 
121371, 0, 1, 
121372, 0, 1, 
121373, 0, 1, 
121374, 0, 1, 
121375, 0, 1, 
121376, 0, 1, 
121377, 0, 1, 
121378, 0, 1, 
121379, 0, 1, 
121380, 0, 1, 
121381, 0, 1, 
121382, 0, 1, 
121383, 0, 1, 
121384, 0, 1, 
121385, 0, 1, 
121386, 0, 1, 
121387, 0, 1, 
121388, 0, 1, 
121389, 0, 1, 
121390, 0, 1, 
121391, 0, 1, 
121392, 0, 1, 
121393, 0, 1, 
121394, 0, 1, 
121395, 0, 1, 
121396, 0, 1, 
121397, 0, 1, 
121398, 0, 1, 
121399, 0, 1, 
121400, 0, 1, 
121401, 0, 1, 
121402, 0, 0, 
121403, 0, 0, 
121404, 1, 0, 
121405, 0, 0, 
121406, 1, 0, 
121407, 1, 0, 
121408, 0, 0, 
121409, 1, 0, 
121410, 0, 0, 
121411, 0, 0, 
121412, 1, 0, 
121413, 1, 0, 
121414, 1, 0, 
121415, 1, 0, 
121416, 1, 0, 
121417, 0, 0, 
121418, 0, 0, 
121419, 0, 0, 
121420, 1, 0, 
121421, 0, 0, 
121422, 0, 0, 
121423, 0, 0, 
121424, 1, 0, 
121425, 1, 0, 
121426, 0, 0, 
121427, 0, 0, 
121428, 1, 0, 
121429, 0, 0, 
121430, 0, 0, 
121431, 0, 0, 
121432, 0, 0, 
121433, 0, 0, 
121434, 0, 1, 
121435, 0, 1, 
121436, 0, 1, 
121437, 0, 1, 
121438, 0, 1, 
121439, 0, 1, 
121440, 0, 1, 
121441, 0, 1, 
121442, 0, 1, 
121443, 0, 1, 
121444, 0, 1, 
121445, 0, 1, 
121446, 0, 1, 
121447, 0, 1, 
121448, 0, 1, 
121449, 0, 1, 
121450, 0, 1, 
121451, 0, 1, 
121452, 0, 1, 
121453, 0, 1, 
121454, 0, 1, 
121455, 0, 1, 
121456, 0, 1, 
121457, 0, 1, 
121458, 0, 1, 
121459, 0, 1, 
121460, 0, 1, 
121461, 0, 1, 
121462, 0, 1, 
121463, 0, 1, 
121464, 0, 1, 
121465, 0, 1, 
121466, 0, 0, 
121467, 0, 0, 
121468, 1, 0, 
121469, 1, 0, 
121470, 0, 0, 
121471, 0, 0, 
121472, 1, 0, 
121473, 0, 0, 
121474, 0, 0, 
121475, 1, 0, 
121476, 1, 0, 
121477, 1, 0, 
121478, 0, 0, 
121479, 1, 0, 
121480, 0, 0, 
121481, 0, 0, 
121482, 0, 0, 
121483, 1, 0, 
121484, 0, 0, 
121485, 1, 0, 
121486, 0, 0, 
121487, 0, 0, 
121488, 1, 0, 
121489, 1, 0, 
121490, 0, 0, 
121491, 1, 0, 
121492, 1, 0, 
121493, 0, 0, 
121494, 0, 0, 
121495, 0, 0, 
121496, 0, 0, 
121497, 0, 0, 
121498, 0, 1, 
121499, 0, 1, 
121500, 0, 1, 
121501, 0, 1, 
121502, 0, 1, 
121503, 0, 1, 
121504, 0, 1, 
121505, 0, 1, 
121506, 0, 1, 
121507, 0, 1, 
121508, 0, 1, 
121509, 0, 1, 
121510, 0, 1, 
121511, 0, 1, 
121512, 0, 1, 
121513, 0, 1, 
121514, 0, 1, 
121515, 0, 1, 
121516, 0, 1, 
121517, 0, 1, 
121518, 0, 1, 
121519, 0, 1, 
121520, 0, 1, 
121521, 0, 1, 
121522, 0, 1, 
121523, 0, 1, 
121524, 0, 1, 
121525, 0, 1, 
121526, 0, 1, 
121527, 0, 1, 
121528, 0, 1, 
121529, 0, 1, 
121530, 0, 0, 
121531, 0, 0, 
121532, 1, 0, 
121533, 1, 0, 
121534, 0, 0, 
121535, 1, 0, 
121536, 1, 0, 
121537, 0, 0, 
121538, 1, 0, 
121539, 1, 0, 
121540, 1, 0, 
121541, 1, 0, 
121542, 1, 0, 
121543, 0, 0, 
121544, 1, 0, 
121545, 0, 0, 
121546, 0, 0, 
121547, 0, 0, 
121548, 0, 0, 
121549, 1, 0, 
121550, 1, 0, 
121551, 0, 0, 
121552, 1, 0, 
121553, 0, 0, 
121554, 1, 0, 
121555, 0, 0, 
121556, 1, 0, 
121557, 0, 0, 
121558, 0, 0, 
121559, 0, 0, 
121560, 0, 0, 
121561, 0, 0, 
121562, 0, 1, 
121563, 0, 1, 
121564, 0, 1, 
121565, 0, 1, 
121566, 0, 1, 
121567, 0, 1, 
121568, 0, 1, 
121569, 0, 1, 
121570, 0, 1, 
121571, 0, 1, 
121572, 0, 1, 
121573, 0, 1, 
121574, 0, 1, 
121575, 0, 1, 
121576, 0, 1, 
121577, 0, 1, 
121578, 0, 1, 
121579, 0, 1, 
121580, 0, 1, 
121581, 0, 1, 
121582, 0, 1, 
121583, 0, 1, 
121584, 0, 1, 
121585, 0, 1, 
121586, 0, 1, 
121587, 0, 1, 
121588, 0, 1, 
121589, 0, 1, 
121590, 0, 1, 
121591, 0, 1, 
121592, 0, 1, 
121593, 0, 1, 
121594, 0, 0, 
121595, 0, 0, 
121596, 1, 0, 
121597, 1, 0, 
121598, 1, 0, 
121599, 1, 0, 
121600, 0, 0, 
121601, 0, 0, 
121602, 0, 0, 
121603, 1, 0, 
121604, 0, 0, 
121605, 1, 0, 
121606, 1, 0, 
121607, 1, 0, 
121608, 1, 0, 
121609, 0, 0, 
121610, 0, 0, 
121611, 0, 0, 
121612, 0, 0, 
121613, 0, 0, 
121614, 0, 0, 
121615, 1, 0, 
121616, 0, 0, 
121617, 0, 0, 
121618, 0, 0, 
121619, 1, 0, 
121620, 0, 0, 
121621, 0, 0, 
121622, 0, 0, 
121623, 0, 0, 
121624, 0, 0, 
121625, 0, 0, 
121626, 0, 1, 
121627, 0, 1, 
121628, 0, 1, 
121629, 0, 1, 
121630, 0, 1, 
121631, 0, 1, 
121632, 0, 1, 
121633, 0, 1, 
121634, 0, 1, 
121635, 0, 1, 
121636, 0, 1, 
121637, 0, 1, 
121638, 0, 1, 
121639, 0, 1, 
121640, 0, 1, 
121641, 0, 1, 
121642, 0, 1, 
121643, 0, 1, 
121644, 0, 1, 
121645, 0, 1, 
121646, 0, 1, 
121647, 0, 1, 
121648, 0, 1, 
121649, 0, 1, 
121650, 0, 1, 
121651, 0, 1, 
121652, 0, 1, 
121653, 0, 1, 
121654, 0, 1, 
121655, 0, 1, 
121656, 0, 1, 
121657, 0, 1, 
121658, 0, 0, 
121659, 1, 0, 
121660, 0, 0, 
121661, 0, 0, 
121662, 0, 0, 
121663, 0, 0, 
121664, 0, 0, 
121665, 1, 0, 
121666, 1, 0, 
121667, 0, 0, 
121668, 1, 0, 
121669, 1, 0, 
121670, 0, 0, 
121671, 1, 0, 
121672, 0, 0, 
121673, 1, 0, 
121674, 1, 0, 
121675, 0, 0, 
121676, 1, 0, 
121677, 1, 0, 
121678, 0, 0, 
121679, 0, 0, 
121680, 1, 0, 
121681, 0, 0, 
121682, 0, 0, 
121683, 0, 0, 
121684, 1, 0, 
121685, 0, 0, 
121686, 0, 0, 
121687, 0, 0, 
121688, 0, 0, 
121689, 0, 0, 
121690, 0, 1, 
121691, 0, 1, 
121692, 0, 1, 
121693, 0, 1, 
121694, 0, 1, 
121695, 0, 1, 
121696, 0, 1, 
121697, 0, 1, 
121698, 0, 1, 
121699, 0, 1, 
121700, 0, 1, 
121701, 0, 1, 
121702, 0, 1, 
121703, 0, 1, 
121704, 0, 1, 
121705, 0, 1, 
121706, 0, 1, 
121707, 0, 1, 
121708, 0, 1, 
121709, 0, 1, 
121710, 0, 1, 
121711, 0, 1, 
121712, 0, 1, 
121713, 0, 1, 
121714, 0, 1, 
121715, 0, 1, 
121716, 0, 1, 
121717, 0, 1, 
121718, 0, 1, 
121719, 0, 1, 
121720, 0, 1, 
121721, 0, 1, 
121722, 0, 0, 
121723, 1, 0, 
121724, 0, 0, 
121725, 0, 0, 
121726, 0, 0, 
121727, 1, 0, 
121728, 1, 0, 
121729, 1, 0, 
121730, 0, 0, 
121731, 0, 0, 
121732, 0, 0, 
121733, 0, 0, 
121734, 1, 0, 
121735, 0, 0, 
121736, 0, 0, 
121737, 0, 0, 
121738, 0, 0, 
121739, 1, 0, 
121740, 0, 0, 
121741, 1, 0, 
121742, 1, 0, 
121743, 0, 0, 
121744, 1, 0, 
121745, 1, 0, 
121746, 1, 0, 
121747, 1, 0, 
121748, 0, 0, 
121749, 0, 0, 
121750, 0, 0, 
121751, 0, 0, 
121752, 0, 0, 
121753, 0, 0, 
121754, 0, 1, 
121755, 0, 1, 
121756, 0, 1, 
121757, 0, 1, 
121758, 0, 1, 
121759, 0, 1, 
121760, 0, 1, 
121761, 0, 1, 
121762, 0, 1, 
121763, 0, 1, 
121764, 0, 1, 
121765, 0, 1, 
121766, 0, 1, 
121767, 0, 1, 
121768, 0, 1, 
121769, 0, 1, 
121770, 0, 1, 
121771, 0, 1, 
121772, 0, 1, 
121773, 0, 1, 
121774, 0, 1, 
121775, 0, 1, 
121776, 0, 1, 
121777, 0, 1, 
121778, 0, 1, 
121779, 0, 1, 
121780, 0, 1, 
121781, 0, 1, 
121782, 0, 1, 
121783, 0, 1, 
121784, 0, 1, 
121785, 0, 1, 
121786, 0, 0, 
121787, 1, 0, 
121788, 0, 0, 
121789, 0, 0, 
121790, 1, 0, 
121791, 1, 0, 
121792, 0, 0, 
121793, 0, 0, 
121794, 0, 0, 
121795, 1, 0, 
121796, 1, 0, 
121797, 1, 0, 
121798, 0, 0, 
121799, 1, 0, 
121800, 1, 0, 
121801, 0, 0, 
121802, 0, 0, 
121803, 0, 0, 
121804, 1, 0, 
121805, 1, 0, 
121806, 0, 0, 
121807, 1, 0, 
121808, 1, 0, 
121809, 0, 0, 
121810, 0, 0, 
121811, 0, 0, 
121812, 1, 0, 
121813, 0, 0, 
121814, 0, 0, 
121815, 0, 0, 
121816, 0, 0, 
121817, 0, 0, 
121818, 0, 1, 
121819, 0, 1, 
121820, 0, 1, 
121821, 0, 1, 
121822, 0, 1, 
121823, 0, 1, 
121824, 0, 1, 
121825, 0, 1, 
121826, 0, 1, 
121827, 0, 1, 
121828, 0, 1, 
121829, 0, 1, 
121830, 0, 1, 
121831, 0, 1, 
121832, 0, 1, 
121833, 0, 1, 
121834, 0, 1, 
121835, 0, 1, 
121836, 0, 1, 
121837, 0, 1, 
121838, 0, 1, 
121839, 0, 1, 
121840, 0, 1, 
121841, 0, 1, 
121842, 0, 1, 
121843, 0, 1, 
121844, 0, 1, 
121845, 0, 1, 
121846, 0, 1, 
121847, 0, 1, 
121848, 0, 1, 
121849, 0, 1, 
121850, 0, 0, 
121851, 1, 0, 
121852, 0, 0, 
121853, 1, 0, 
121854, 0, 0, 
121855, 0, 0, 
121856, 0, 0, 
121857, 0, 0, 
121858, 1, 0, 
121859, 1, 0, 
121860, 0, 0, 
121861, 1, 0, 
121862, 1, 0, 
121863, 0, 0, 
121864, 1, 0, 
121865, 1, 0, 
121866, 0, 0, 
121867, 1, 0, 
121868, 0, 0, 
121869, 1, 0, 
121870, 0, 0, 
121871, 0, 0, 
121872, 0, 0, 
121873, 0, 0, 
121874, 1, 0, 
121875, 0, 0, 
121876, 1, 0, 
121877, 0, 0, 
121878, 0, 0, 
121879, 0, 0, 
121880, 0, 0, 
121881, 0, 0, 
121882, 0, 1, 
121883, 0, 1, 
121884, 0, 1, 
121885, 0, 1, 
121886, 0, 1, 
121887, 0, 1, 
121888, 0, 1, 
121889, 0, 1, 
121890, 0, 1, 
121891, 0, 1, 
121892, 0, 1, 
121893, 0, 1, 
121894, 0, 1, 
121895, 0, 1, 
121896, 0, 1, 
121897, 0, 1, 
121898, 0, 1, 
121899, 0, 1, 
121900, 0, 1, 
121901, 0, 1, 
121902, 0, 1, 
121903, 0, 1, 
121904, 0, 1, 
121905, 0, 1, 
121906, 0, 1, 
121907, 0, 1, 
121908, 0, 1, 
121909, 0, 1, 
121910, 0, 1, 
121911, 0, 1, 
121912, 0, 1, 
121913, 0, 1, 
121914, 0, 0, 
121915, 1, 0, 
121916, 0, 0, 
121917, 1, 0, 
121918, 0, 0, 
121919, 1, 0, 
121920, 0, 0, 
121921, 1, 0, 
121922, 1, 0, 
121923, 0, 0, 
121924, 1, 0, 
121925, 1, 0, 
121926, 1, 0, 
121927, 1, 0, 
121928, 1, 0, 
121929, 0, 0, 
121930, 0, 0, 
121931, 1, 0, 
121932, 0, 0, 
121933, 0, 0, 
121934, 1, 0, 
121935, 1, 0, 
121936, 0, 0, 
121937, 1, 0, 
121938, 1, 0, 
121939, 0, 0, 
121940, 0, 0, 
121941, 0, 0, 
121942, 0, 0, 
121943, 0, 0, 
121944, 0, 0, 
121945, 0, 0, 
121946, 0, 1, 
121947, 0, 1, 
121948, 0, 1, 
121949, 0, 1, 
121950, 0, 1, 
121951, 0, 1, 
121952, 0, 1, 
121953, 0, 1, 
121954, 0, 1, 
121955, 0, 1, 
121956, 0, 1, 
121957, 0, 1, 
121958, 0, 1, 
121959, 0, 1, 
121960, 0, 1, 
121961, 0, 1, 
121962, 0, 1, 
121963, 0, 1, 
121964, 0, 1, 
121965, 0, 1, 
121966, 0, 1, 
121967, 0, 1, 
121968, 0, 1, 
121969, 0, 1, 
121970, 0, 1, 
121971, 0, 1, 
121972, 0, 1, 
121973, 0, 1, 
121974, 0, 1, 
121975, 0, 1, 
121976, 0, 1, 
121977, 0, 1, 
